63,313350.457,4204826.541,-0.0236,-0.0191
64,318350.457,4204826.541,-0.0239,-0.0187
65,323350.457,4204826.541,-0.0255,-0.0178
66,253350.457,4209826.541,-0.0102,-0.0137
67,258350.457,4209826.541,-0.0146,-0.0169
68,263350.457,4209826.541,-0.0186,-0.0198
69,268350.457,4209826.541,-0.0213,-0.0213
70,273350.457,4209826.541,-0.0223,-0.0203
71,278350.457,4209826.541,-0.0226,-0.0181
72,283350.457,4209826.541,-0.0227,-0.0160
73,288350.457,4209826.541,-0.0229,-0.0148
74,293350.457,4209826.541,-0.0234,-0.0176
75,298350.457,4209826.541,-0.0236,-0.0184
76,303350.457,4209826.541,-0.0229,-0.0195
77,308350.457,4209826.541,-0.0229,-0.0194
78,313350.457,4209826.541,-0.0233,-0.0189
79,318350.457,4209826.541,-0.0237,-0.0185
80,323350.457,4209826.541,-0.0246,-0.0178
81,328350.457,4209826.541,-0.0277,-0.0164
82,253350.457,4214826.541,-0.0100,-0.0135
83,258350.457,4214826.541,-0.0147,-0.0169
84,263350.457,4214826.541,-0.0186,-0.0198
85,268350.457,4214826.541,-0.0215,-0.0216
86,273350.457,4214826.541,-0.0227,-0.0210
87,278350.457,4214826.541,-0.0230,-0.0187
88,283350.457,4214826.541,-0.0230,-0.0165
89,288350.457,4214826.541,-0.0232,-0.0153
90,293350.457,4214826.541,-0.0235,-0.0146
91,298350.457,4214826.541,-0.0241,-0.0144
92,303350.457,4214826.541,-0.0247,-0.0154
93,308350.457,4214826.541,-0.0245,-0.0158
94,313350.457,4214826.541,-0.0239,-0.0171
95,318350.457,4214826.541,-0.0237,-0.0180
96,323350.457,4214826.541,-0.0243,-0.0176
97,328350.457,4214826.541,-0.0281,-0.0159
98,253350.457,4219826.541,-0.0098,-0.0133
99,258350.457,4219826.541,-0.0150,-0.0170
100,263350.457,4219826.541,-0.0189,-0.0199
101,268350.457,4219826.541,-0.0218,-0.0219
102,273350.457,4219826.541,-0.0231,-0.0217
103,278350.457,4219826.541,-0.0234,-0.0197
104,283350.457,4219826.541,-0.0236,-0.0183
105,288350.457,4219826.541,-0.0238,-0.0175
106,293350.457,4219826.541,-0.0240,-0.0165
107,298350.457,4219826.541,-0.0241,-0.0156
108,303350.457,4219826.541,-0.0243,-0.0147
109,308350.457,4219826.541,-0.0246,-0.0142
110,313350.457,4219826.541,-0.0246,-0.0150
111,318350.457,4219826.541,-0.0245,-0.0166
112,323350.457,4219826.541,-0.0254,-0.0167
113,328350.457,4219826.541,-0.0272,-0.0159
114,253350.457,4224826.541,-0.0097,-0.0130
115,258350.457,4224826.541,-0.0149,-0.0169
116,263350.457,4224826.541,-0.0191,-0.0199
117,268350.457,4224826.541,-0.0219,-0.0218
118,273350.457,4224826.541,-0.0232,-0.0221
119,278350.457,4224826.541,-0.0237,-0.0214
120,283350.457,4224826.541,-0.0241,-0.0208
121,288350.457,4224826.541,-0.0241,-0.0197
122,293350.457,4224826.541,-0.0238,-0.0181
123,298350.457,4224826.541,-0.0232,-0.0168
124,303350.457,4224826.541,-0.0227,-0.0157
125,308350.457,4224826.541,-0.0230,-0.0149
126,313350.457,4224826.541,-0.0253,-0.0136
127,318350.457,4224826.541,-0.0261,-0.0145
128,323350.457,4224826.541,-0.0266,-0.0151
129,328350.457,4224826.541,-0.0284,-0.0150
130,333350.457,4224826.541,-0.0279,-0.0148
131,253350.457,4229826.541,-0.0097,-0.0127
132,258350.457,4229826.541,-0.0147,-0.0165
133,263350.457,4229826.541,-0.0188,-0.0195
134,268350.457,4229826.541,-0.0215,-0.0214
135,273350.457,4229826.541,-0.0227,-0.0222
136,278350.457,4229826.541,-0.0230,-0.0222
137,283350.457,4229826.541,-0.0227,-0.0218
138,288350.457,4229826.541,-0.0220,-0.0210
139,293350.457,4229826.541,-0.0211,-0.0199
140,298350.457,4229826.541,-0.0202,-0.0188
141,303350.457,4229826.541,-0.0196,-0.0177
142,308350.457,4229826.541,-0.0204,-0.0166
143,313350.457,4229826.541,-0.0235,-0.0148
144,318350.457,4229826.541,-0.0262,-0.0130
145,323350.457,4229826.541,-0.0266,-0.0135
146,328350.457,4229826.541,-0.0283,-0.0138
147,333350.457,4229826.541,-0.0278,-0.0143
148,253350.457,4234826.541,-0.0097,-0.0124
149,258350.457,4234826.541,-0.0144,-0.0159
150,263350.457,4234826.541,-0.0181,-0.0186
151,268350.457,4234826.541,-0.0205,-0.0202
152,273350.457,4234826.541,-0.0215,-0.0208
153,278350.457,4234826.541,-0.0214,-0.0206
154,283350.457,4234826.541,-0.0199,-0.0210
155,288350.457,4234826.541,-0.0186,-0.0225
156,293350.457,4234826.541,-0.0174,-0.0219
157,298350.457,4234826.541,-0.0165,-0.0209
158,303350.457,4234826.541,-0.0161,-0.0198
159,308350.457,4234826.541,-0.0173,-0.0184
160,313350.457,4234826.541,-0.0215,-0.0156
161,318350.457,4234826.541,-0.0240,-0.0133
162,323350.457,4234826.541,-0.0238,-0.0125
163,328350.457,4234826.541,-0.0234,-0.0133
164,333350.457,4234826.541,-0.0234,-0.0143
165,253350.457,4239826.541,-0.0097,-0.0119
166,258350.457,4239826.541,-0.0138,-0.0150
167,263350.457,4239826.541,-0.0170,-0.0171
168,268350.457,4239826.541,-0.0196,-0.0183
169,273350.457,4239826.541,-0.0200,-0.0187
170,278350.457,4239826.541,-0.0196,-0.0184
171,283350.457,4239826.541,-0.0187,-0.0176
172,288350.457,4239826.541,-0.0171,-0.0171
173,293350.457,4239826.541,-0.0144,-0.0176
174,298350.457,4239826.541,-0.0130,-0.0218
175,303350.457,4239826.541,-0.0126,-0.0211
176,308350.457,4239826.541,-0.0140,-0.0196
177,313350.457,4239826.541,-0.0191,-0.0144
178,318350.457,4239826.541,-0.0200,-0.0116
179,323350.457,4239826.541,-0.0189,-0.0119
180,328350.457,4239826.541,-0.0166,-0.0126
181,333350.457,4239826.541,-0.0176,-0.0141
182,338350.457,4239826.541,-0.0143,-0.0161
183,253350.457,4244826.541,-0.0095,-0.0111
184,258350.457,4244826.541,-0.0129,-0.0134
185,263350.457,4244826.541,-0.0163,-0.0150
186,268350.457,4244826.541,-0.0183,-0.0158
187,273350.457,4244826.541,-0.0183,-0.0160
188,278350.457,4244826.541,-0.0176,-0.0156
189,283350.457,4244826.541,-0.0166,-0.0149
190,288350.457,4244826.541,-0.0154,-0.0140
191,293350.457,4244826.541,-0.0140,-0.0130
192,298350.457,4244826.541,-0.0117,-0.0130
193,303350.457,4244826.541,-0.0101,-0.0134
194,308350.457,4244826.541,-0.0129,-0.0131
195,313350.457,4244826.541,-0.0161,-0.0110
196,318350.457,4244826.541,-0.0149,-0.0110
197,323350.457,4244826.541,-0.0129,-0.0115
198,328350.457,4244826.541,-0.0106,-0.0121
199,333350.457,4244826.541,-0.0085,-0.0129
200,338350.457,4244826.541,-0.0098,-0.0151
201,253350.457,4249826.541,-0.0092,-0.0097
202,258350.457,4249826.541,-0.0126,-0.0114
203,263350.457,4249826.541,-0.0157,-0.0126
204,268350.457,4249826.541,-0.0169,-0.0132
205,273350.457,4249826.541,-0.0165,-0.0130
206,278350.457,4249826.541,-0.0156,-0.0125
207,283350.457,4249826.541,-0.0145,-0.0118
208,288350.457,4249826.541,-0.0133,-0.0111
209,293350.457,4249826.541,-0.0121,-0.0105
210,298350.457,4249826.541,-0.0110,-0.0100
211,303350.457,4249826.541,-0.0100,-0.0099
212,308350.457,4249826.541,-0.0120,-0.0101
213,313350.457,4249826.541,-0.0130,-0.0110
214,318350.457,4249826.541,-0.0115,-0.0113
215,323350.457,4249826.541,-0.0088,-0.0113
216,328350.457,4249826.541,-0.0059,-0.0117
217,333350.457,4249826.541,-0.0034,-0.0124
218,338350.457,4249826.541,-0.0025,-0.0133
219,253350.457,4254826.541,-0.0095,-0.0083
220,258350.457,4254826.541,-0.0125,-0.0094
221,263350.457,4254826.541,-0.0150,-0.0102
222,268350.457,4254826.541,-0.0154,-0.0105
223,273350.457,4254826.541,-0.0147,-0.0102
224,278350.457,4254826.541,-0.0138,-0.0096
225,283350.457,4254826.541,-0.0127,-0.0091
226,288350.457,4254826.541,-0.0116,-0.0087
227,293350.457,4254826.541,-0.0107,-0.0084
228,298350.457,4254826.541,-0.0098,-0.0083
229,303350.457,4254826.541,-0.0093,-0.0085
230,308350.457,4254826.541,-0.0095,-0.0099
231,313350.457,4254826.541,-0.0102,-0.0117
232,318350.457,4254826.541,-0.0099,-0.0126
233,323350.457,4254826.541,-0.0078,-0.0128
234,328350.457,4254826.541,-0.0051,-0.0126
235,333350.457,4254826.541,-0.0026,-0.0123
236,338350.457,4254826.541,-0.0006,-0.0125
237,253350.457,4259826.541,-0.0130,-0.0071
238,258350.457,4259826.541,-0.0129,-0.0079
239,263350.457,4259826.541,-0.0141,-0.0083
240,268350.457,4259826.541,-0.0140,-0.0083
241,273350.457,4259826.541,-0.0134,-0.0080
242,278350.457,4259826.541,-0.0126,-0.0078
243,283350.457,4259826.541,-0.0117,-0.0076
244,288350.457,4259826.541,-0.0107,-0.0073
245,293350.457,4259826.541,-0.0097,-0.0072
246,298350.457,4259826.541,-0.0091,-0.0072
247,303350.457,4259826.541,-0.0092,-0.0084
248,308350.457,4259826.541,-0.0097,-0.0104
249,313350.457,4259826.541,-0.0099,-0.0119
250,318350.457,4259826.541,-0.0096,-0.0124
251,323350.457,4259826.541,-0.0087,-0.0124
252,328350.457,4259826.541,-0.0066,-0.0120
253,333350.457,4259826.541,-0.0039,-0.0120
254,338350.457,4259826.541,-0.0015,-0.0119
255,253350.457,4264826.541,-0.0150,-0.0063
256,258350.457,4264826.541,-0.0139,-0.0068
257,263350.457,4264826.541,-0.0132,-0.0070
258,268350.457,4264826.541,-0.0129,-0.0069
259,273350.457,4264826.541,-0.0124,-0.0068
260,278350.457,4264826.541,-0.0116,-0.0067
261,283350.457,4264826.541,-0.0107,-0.0065
262,288350.457,4264826.541,-0.0098,-0.0063
263,293350.457,4264826.541,-0.0091,-0.0062
264,298350.457,4264826.541,-0.0092,-0.0073
265,303350.457,4264826.541,-0.0098,-0.0093
266,308350.457,4264826.541,-0.0098,-0.0105
267,313350.457,4264826.541,-0.0098,-0.0110
268,318350.457,4264826.541,-0.0099,-0.0114
269,323350.457,4264826.541,-0.0097,-0.0116
270,328350.457,4264826.541,-0.0084,-0.0117
271,333350.457,4264826.541,-0.0061,-0.0115
272,338350.457,4264826.541,-0.0036,-0.0113
273,253350.457,4269826.541,-0.0142,-0.0063
274,258350.457,4269826.541,-0.0126,-0.0066
275,263350.457,4269826.541,-0.0116,-0.0065
276,268350.457,4269826.541,-0.0117,-0.0059
277,273350.457,4269826.541,-0.0112,-0.0058
278,278350.457,4269826.541,-0.0105,-0.0057
279,283350.457,4269826.541,-0.0097,-0.0056
280,288350.457,4269826.541,-0.0091,-0.0055
281,293350.457,4269826.541,-0.0091,-0.0063
282,298350.457,4269826.541,-0.0096,-0.0079
283,303350.457,4269826.541,-0.0097,-0.0087
284,308350.457,4269826.541,-0.0100,-0.0093
285,313350.457,4269826.541,-0.0101,-0.0099
286,318350.457,4269826.541,-0.0100,-0.0105
287,323350.457,4269826.541,-0.0098,-0.0109
288,328350.457,4269826.541,-0.0089,-0.0110
289,333350.457,4269826.541,-0.0077,-0.0109
290,338350.457,4269826.541,-0.0059,-0.0106
291,258350.457,4274826.541,-0.0108,-0.0070
292,263350.457,4274826.541,-0.0097,-0.0068
293,268350.457,4274826.541,-0.0098,-0.0060
294,273350.457,4274826.541,-0.0099,-0.0050
295,278350.457,4274826.541,-0.0095,-0.0049
296,283350.457,4274826.541,-0.0090,-0.0050
297,288350.457,4274826.541,-0.0089,-0.0054
298,293350.457,4274826.541,-0.0092,-0.0063
299,298350.457,4274826.541,-0.0095,-0.0069
300,303350.457,4274826.541,-0.0097,-0.0077
301,308350.457,4274826.541,-0.0099,-0.0085
302,313350.457,4274826.541,-0.0100,-0.0093
303,318350.457,4274826.541,-0.0100,-0.0099
304,323350.457,4274826.541,-0.0096,-0.0102
305,328350.457,4274826.541,-0.0086,-0.0102
306,333350.457,4274826.541,-0.0073,-0.0100
307,338350.457,4274826.541,-0.0063,-0.0098
308,263350.457,4279826.541,-0.0077,-0.0074
309,268350.457,4279826.541,-0.0079,-0.0065
310,273350.457,4279826.541,-0.0083,-0.0053
311,278350.457,4279826.541,-0.0086,-0.0045
312,283350.457,4279826.541,-0.0086,-0.0046
313,288350.457,4279826.541,-0.0087,-0.0051
314,293350.457,4279826.541,-0.0089,-0.0057
315,298350.457,4279826.541,-0.0092,-0.0064
316,303350.457,4279826.541,-0.0095,-0.0072
317,308350.457,4279826.541,-0.0098,-0.0080
318,313350.457,4279826.541,-0.0100,-0.0087
319,318350.457,4279826.541,-0.0099,-0.0093
320,323350.457,4279826.541,-0.0093,-0.0094
321,328350.457,4279826.541,-0.0081,-0.0092
322,333350.457,4279826.541,-0.0069,-0.0091
323,263350.457,4284826.541,-0.0059,-0.0081
324,268350.457,4284826.541,-0.0062,-0.0072
325,273350.457,4284826.541,-0.0070,-0.0059
326,278350.457,4284826.541,-0.0077,-0.0047
327,283350.457,4284826.541,-0.0082,-0.0044
328,288350.457,4284826.541,-0.0084,-0.0047
329,293350.457,4284826.541,-0.0087,-0.0053
330,298350.457,4284826.541,-0.0090,-0.0060
331,303350.457,4284826.541,-0.0094,-0.0067
332,308350.457,4284826.541,-0.0097,-0.0075
333,313350.457,4284826.541,-0.0098,-0.0082
334,318350.457,4284826.541,-0.0097,-0.0086
335,323350.457,4284826.541,-0.0088,-0.0085
336,328350.457,4284826.541,-0.0075,-0.0083
337,273350.457,4289826.541,-0.0056,-0.0074
338,278350.457,4289826.541,-0.0066,-0.0061
339,283350.457,4289826.541,-0.0076,-0.0050
340,288350.457,4289826.541,-0.0082,-0.0046
341,293350.457,4289826.541,-0.0085,-0.0050
342,298350.457,4289826.541,-0.0089,-0.0056
343,303350.457,4289826.541,-0.0092,-0.0063
344,308350.457,4289826.541,-0.0095,-0.0070
345,313350.457,4289826.541,-0.0097,-0.0076
346,318350.457,4289826.541,-0.0093,-0.0078
347,323350.457,4289826.541,-0.0082,-0.0077
348,283350.457,4294826.541,-0.0065,-0.0068
349,288350.457,4294826.541,-0.0076,-0.0057
350,293350.457,4294826.541,-0.0084,-0.0051
351,298350.457,4294826.541,-0.0087,-0.0054
352,303350.457,4294826.541,-0.0091,-0.0060
353,308350.457,4294826.541,-0.0094,-0.0066
354,313350.457,4294826.541,-0.0094,-0.0071
355,318350.457,4294826.541,-0.0088,-0.0071
356,293350.457,4299826.541,-0.0078,-0.0061
357,298350.457,4299826.541,-0.0086,-0.0055
358,303350.457,4299826.541,-0.0089,-0.0058
359,308350.457,4299826.541,-0.0091,-0.0062
360,313350.457,4299826.541,-0.0091,-0.0065
361,303350.457,4304826.541,-0.0087,-0.0058
362,308350.457,4304826.541,-0.0089,-0.0059
